url,title,text,age,city,status,body,zodiac,diet,facial hair,drinks,eye color,religion
http://dallas.craigslist.org/ndf/msr/5409894832.html,"survey...smooth, trimmed or natural - m4w","
How do wear your pussy and, specifically, why? I would like to hear from as many of you as possible. Tell me...please.
",,dallas,,,,,,,,
http://dallas.craigslist.org/ndf/msr/5418132036.html,"fit, athletic, married man - m4w","
This seemed to be an appropriate category for my posting because, since I am married, I am not able to have a traditional dating relationship. On the other hand, I would prefer to find someone more meaningful than casual. 

I am white, fit, intelligent, athletic and attractive. I am seeking a woman with similar physical and intellectual qualities...well, ""athletic"" is not a requirement. 

Specifically, I shave my head and have a goatee, have brown eyes and full lips. 

I am seeking a drama-free situation and I'm not fixated on age. Although I'm looking for a certain level of maturity and, also, a young attitude I really don't care how old you are as long as we connect. 

I'm not seeking something average. I want something special, passionate, exciting and fun. 

If you think we might fit, please get in touch.
",,dallas,married,fit,,,,,,
http://dallas.craigslist.org/ndf/msr/5432489797.html,Couple looking to take it slow with a third - mw4w,"
Hello there! My girlfriend and I have been discussing the idea of a poly relationship/adding a third for some time now, but we've had a hard time of finding anybody. I think this is partially because we have two pretty different approaches to things. She takes a more passive stance, if something comes along - great!, while I feel like opportunity usually doesn't just fall in your lap, so ya gotta go for it lol.

That so, we're kinda trying to meet in the middle. So ideally, we'd chat a little and see how things go, if things go well, we can all meet up for drinks or something, hang out, and see what sort of chemistry is there. Ideally this could then be an ongoing thing between the three of us.

We're relatively new to 'the scene' but have had a few experiences down this road. Unfortunately though, thus far nothing has really stuck. Fakes and flakes are abound it would seem.

SO, enough about that, here's a bit about us, to hopefully pique your interest.

We're both 27 currently
We're both animal lovers, though we only have cats at the moment
We're both pretty laid back - also 420 friendly, go figure :P
Going out is fun, but often we opt to just stay in, have drinks, and Netflix n chill, so to speak
We're also both gamers, XBox/Steam at the moment
We're both tatted - her less so than I, but she's getting there :P
Also, I'm somewhat pierced as well
We both have a love for butts and a hatred for pants
I'm an artist
She's a great cook
Neither of us have kids or particularly want them to be honest

Uhhh, etc. etc. lol. So yeah, feel free to send me a message if you're interested and we can get the ball rolling. Send me your Kik name if that's preferable to email.
",,dallas,,,,,,,,
http://dallas.craigslist.org/dal/msr/5405341152.html,HI TURO - m4m,"
It still hurts SO bad! And I KNOW you are NOT where YOU want to be. You're living a lie and being threatened to lose your kids.. you told me so many times. I hope you'll call me again someday..don't know if I can forgive but with time I will forget.. Get out of that dysfunctional house. You can always come home. Just no more Secrets, Deceit, Lies, Drugs! You are SO loved! May God Bless you!
",,dallas,,,,,,,,
http://dallas.craigslist.org/mdf/msr/5405324405.html,SEARCHING for LTR with MEXICAN MAN Bi/Str - m4m,"
Looking to date a Mexican Man... must be masculine, honest, sincere, no secrets, no drugs, single preferred.. married ok... am discreet DDF and live alone, 5' 10"", 240#, Wht bottom and want BI/STR only.. am passive and need a man who will love me strong, take control but still treat me like his soulmate or partner. Prefer WELL HUNG ..but I found when I fell in love with my last man, size didn't matter! MUST be DRUG/DISEASE FREE! I KNOW you're out there. Call today! ate won 7 too too 9 fiv fiv O 7
",56,dallas,single,heavy,,,,,,
http://dallas.craigslist.org/dal/msr/5417325080.html,CD ready to T for you - t4m,"
I'm serious about finding the right man who can transition me into a real woman and wife. I'm willing to undergo any surgeries to be your perfect female ideal. I know my place as the helpless woman. I know my duty is to be attractive and take care of your house and kids. 
I'm looking for a stable disease free man who travels the country only. Other than that, I love all types. You can be divorced, a father, any age, or even a virgin. Hairy masculine men who know how to treat a woman and then take what they feel entitled to are especially welcome. There's no one more manly than a Texan! I already enjoy dressing girly, even makeup, for straight guys. I'm ready to make it real, and need a man who can make it happen. So sick of being a boy.
I'm tall, thin, soft, pretty, and a real girly girl in private. I'm ready to be that way in public! I have plenty more pix for exchange!
",,dallas,single,thin,,,,,,
http://dallas.craigslist.org/dal/msr/5406573066.html,"Looking for a Mommy to Love, Learn from & Have fun with - m4w","
Hi :) I'm a 22 year old guy looking for a mommy just as the title says. I'm 5'10, white, with green eyes and long hair! I am really inexperienced and shy, but I'd *love* to be taught by you. I'm guessing you'd probably want to be a bit older, maybe around early 30s.

I love music, guitar, singing, retro games, kids, animals and nature too (don't forget long walks on the beach :P). I have a dry (and many times bad) sense of humor and am very motivated to help those I care about. I will happily help out around the place while I work up to other things.

While I don't need/want total excitement all the time, I greatly value those moments when they're shared. I'm soft and cuddly by the way :P I'd hope you love physical contact a *lot* like me. Also, I don't need what is chalked up as ""perfection"", though I would prefer shaved :)

--

Anyway, if you are interested or wish anything of me please do not hesistate to let me know!

Please same race, and no smoking or any other such related habits or stds (lol) and say if you know you are an ENFJ or INFP!

P.S. a pic would be nice. Also, write ""D'Deridex"" in your subject to confirm --

- you *are* indeed female
- you are *not* a bot
",22,dallas,,skinny,,,,,,
http://dallas.craigslist.org/dal/msr/5435554501.html,Friends or ltr - m4t,"
Hi ladies,

I'm looking for a full time passable ts, pre op or post open doesn't matter, to take out on a legit date or to just be friends. I prefer white or Hispanic, but not too picky. Im 25, successful and independent and looking to settle down. I'm pretty easy going with most things and I'm up to try new things. So just email me with any questions and I'll be happy to answer them. Your pic gets mine.
",,dallas,single,athletic,,,,,,
http://dallas.craigslist.org/ndf/msr/5435403565.html,Married Couple seeking Girlfriend - mw4w,"
We really enjoy sharing a woman and just having an amazing threesome together. We are able to host at our house and we have a very large king sized bed to have fun on. ;) We definitely enjoy helping a woman experience things and want a true threesome.

So what we looking for, is just a fun woman! We are more interested in personality and likes/dislikes, than looks in general. There should be an attraction, but there is also a mental attraction too. First and foremost we want a friend. We are interested in many different fantasies and fetishes. We really enjoy role playing. We like rough sex and rough things sexually. We like light bondage and enjoy dom/sub play too. We really like role playing where the baby sitter would be caught with the dad by the mom and then all 3 would have fun. We like where there is a guy that is a roommate to a girl and the girl has a friend over for playtime and the guy sees them kissing and joins it, etc. Of course we also like things like regular sex, foreplay, kissing, making out, touching, etc.
Please tell us about yourself. What kind of work do you do? We are able to host Friday or Saturday nights and live in the North Dallas area just north of Mckinney.

As for us, she is 5'6 with short black hair and green eyes. She is a size 8 with 38C breasts, lots of tattoos and piercings, and is fully bisexual. She enjoys kissing and breast play and really enjoys oral on both guys and girls. She likes using a strap on and having one used on her. She likes being dominant as well. She likes to get things moving after we get comfortable. She really likes when she can take the girl and take me and make us get together and start kissing and touching and things like that. She wants to try something a little bit different this time. The last couple if times we had a threesome, the attention was directed more towards her, so she wants to be in control this time and have more of the attention directed towards him. She wants to kind of direct what happens. She can tell him and the other woman to start kissing and touching and then she joins in. She likes eating pussy and sucking tits. She loves sucking cock. She gets really turned on if a girl is on top of him riding him while she plays with herself and loves when she watches him go down on the woman. She loves hot wax being dripped on her and enjoys watching him paddle another woman.
As for him, he is 6'0 tall and chubby. He has short brown hair and brown eyes. He loves breasts and really enjoys having both of the women go down on him at the same time. He likes giving spankings and no enjoys being dominant in the bedroom. He loves being able to take control; especially when the woman is very submissive and will submit to him. He loves BDSM, and loves to spank and paddle and force both of them to do things, etc. He would really like a woman that is into him and her as well, but more so into him. As far as outside of the bedroom, he would really like a woman to hang out with and do fun things with, but then be able to bring her back and do fun threesome adventures with wife and him. He enjoys doing things like watching sports, UFC, playing poker, smoking cigars, etc. So a woman into anything on that list would fit perfectly. If you like playing poker husband goes and plays some weekend nights at some fun places and at a cigar shop in plano, maybe you two could go do that some night or he will play at the free bar places just to have fun. UFC Fights would be great too, and if you are a fan of cigars that would be the dream scenario lol. He is really funny and gets along with pretty much anyone. He is sarcastic and witty, and has a great sense of humor. He is also intelligent and sweet as can be ;). He really loves comedy movies and action movies. He loves stand-up comedy as well. He is mostly into hip-hop/rap, r&b;, hardcore rock, and soft alternative. He enjoys a wide range of sports; from NFL football and international soccer, to tennis, basketball, some baseball, etc.
We hope to hear back from a great woman. We would really like to find our new friend with benefits soon. Please include a picture with your response and tell us all about you. We went into a pretty deep amount of detail and feel like you should be able to as well. :D
",27,dallas,,,,,,,,
http://dallas.craigslist.org/dal/msr/5407850264.html,looking for a masculine Boyfriend,"
No fem
Any race 

Im 18 
Hispanic 
Act masculine

Looking for someone
Masculine 
Clean
And honest

No fakes

Email me if ya want to know more
",18,dallas,widowed,average,,,,,,
http://dallas.craigslist.org/ftw/msr/5435446168.html,Something other than - mw4w,"
Seeking a white or hispanic woman 45-55 that is interested in dating a couple. We are a stable married couple, fit, hwp, non smokers, no drugs, social drinkers, not into swinging or multiple partners. Not interested in one night stands but more of a normal relationship, only with both of us. Just three normal people doing fun things together. If a chemistry develops and we all want to take it to the next level then we are all adults. We have no jealousy issues whatsoever. We are educated, laid back, down to earth working class people that enjoy life and treat others respectfully. If this sounds like something you would be open to please reply and we'll go from there.
",50,dallas,married,average,,,,,,
http://dallas.craigslist.org/ndf/msr/5435432703.html,Anyone like cuddling with chubby/bear type guys? - m4w,"
Hey, looking for someone who really likes bigger guys. I'm 6 foot tall, large linebacker build. Strong hands (great at massaging), laid back, very easy going, and I can be a bit shy at first. A friendship would be great to start off with and go from there if there. I'm into cars, video games, hunting, love country music and two stepping. Typical guy stuff I suppose. 
Feel free to respond if you feel like we might get along :)
",27,dallas,,big,,,,,,
http://dallas.craigslist.org/ftw/msr/5409526356.html,Seeking a WF to chat with on Kik - m4w,"
I am looking for a WF 30+ to chat with on Kik. I am looking for some conversation. I am open to chatting about anything. If there is a Woman interested in talking and is open minded please chat me on Kik at Garys44136. I am an open minded 43 MWM. I would like to possibly make some new friends.
",,dallas,,,,,,,,
http://dallas.craigslist.org/dal/msr/5430759491.html,"Young, educated looking for older in this community for finding a job - m4m","
I am trying to find someone older, who own his business or run a good firm/company, and would love to train someone young in this field. I am very open to learning a whole new career. I am ready to start now. 

I know this is the worst place to find someone like that but I am crossing my fingers. Someone really nice, someone who wants to know my personality/heart, and someone who really wants to help me right away. 

I reside in Plano.
",25,dallas,,,,,,,,
http://dallas.craigslist.org/ndf/msr/5435218052.html,Classy Lady - m4t,"
Hi, I am searching for a classy, feminine lady for conversation, dating, and generally to develop a fun relationship. If you might be that person, email me. I am a successful business person, 5'8"", fit, mature. I prefer someone who is affectionate and likes someone who is the same. Your pictures gets mine.
",,dallas,,,,,,,,
http://dallas.craigslist.org/dal/msr/5435209803.html,graduate seeking discreet older working in downtown Dallas for job/fun - m4m,"
I am a young, cute, average build, Mediterranean looking fella. I am momentarily looking to find a job in places like the AT&T; Headquarters, etc. I am looking to meet someone who is genuine, DISCREET, and can get me started on training right away. I have a degree in science and arts but want to step into this world of companies (business, financial, etc.), that are prevalent in their name throughout the nation/world.
",25,dallas,,,,,,,,
http://dallas.craigslist.org/dal/msr/5434992444.html,Male servant looking for my new mistress - m4mw,"
I had to move for work and left my dominant female and couple behind. 

I miss the connection and the need to serve again 

I have been trained to clean house nude, lick pussy, jack off for groups, cum on my own face, and more

Anyone looking a for a handsome guy. Athletic build. White. 33 years old. Very open and I want to learn how to please you

m4mw
m4ww
m4w
",,dallas,,,,,,,,
http://dallas.craigslist.org/dal/msr/5435039472.html,Looking to date - m4m,"
Hey, 

I am just a normal guy currently living with my family in Coppell. I am going to school and I work full time at Starbucks. In my free time I enjoy grabbing drinks with my friends, going to the movies, concerts or museums. I am kinda shy when I first meet someone and I'm an avid listener. 

I am ultimately looking for something that could be long term but someone that is also okay with my busy schedule. I have goals that I am trying to achieve and I want someone there with me, the support me and to be with me when I accomplish them. 

If anyone is interested in getting to know me I would be definitely interested in getting to know them. Looking for a man 35 and younger. 
Anything you want to know about me please ask.

You can message me here or on kik: paytoncopafeel
",24,dallas,,,,,,,,
http://dallas.craigslist.org/dal/msr/5434930352.html,"Looking for my ""one and only"" QUEEN and RULER of my Heart - m4w","
Hello Ladies! :)

I am Jose and I reside in Dallas, TX. I am originally from Portland, OR. I have been here in Texas for about 4 years and I love it here. I work full-time in the medical field and I love my job. I'm also in the process of becoming a foster parent for CPS, and maybe one day adopt at least one child.
I am single with no kids and never married. I do not believe in divorce so I want my first marriage to be my only. I believe when I get married, I'll be spending my life with the Queen and ruler of my heart. I love kids and expect to have at least 2 kids of my own with the future ruler and queen of my heart. If you already have kids then I have no problem with that :) Just keep in mind I still want at least 2 kids biologically :)

I enjoy doing many things in my spare time. I love cooking, watching movies, bowling, hiking, camping, fishing, playing football, watching football or basketball, listening to music, going to White Rock Lake or the park, road trips, traveling, horseback riding, and much much more. My favorite TV shows are Criminal Minds, Law & Order SVU, First 48, snapped, NCIS, Walker Texas Ranger, CSI Las Vegas & Miami to name a few, and my favorite movie would be all the Fast & Furious movies.

I am attracted to all types of woman. I don't really have a type though I lean more towards black woman, but all races are awesome. The only real preference I have is I am not into big woman, meaning if your bigger then me I will not be interested. Also if all you have to bring to the table is drama, stress, and self pity then I most likely will not be interested. Thanks to my Psychology degree I am good at reading and figuring people out, keep that in mind. ""wink wink""
Please do not contact me if your bored or just looking for ""conversation"", I am worth more then that, and looking for more then that so please do not waste my time & please no games. Thank you ladies and have a GREAT day!!! :)
I hope to hear from my future Queen and ruler of my heart soon.
Feel free to send me a message at Kik = jjoeys2012 as well :)

Please send picture with response to get a reply back. So I know you are real and read my post tell me what your favorite color is. :) Come correct or don't come at all. Thank you ladies!! :)

**I am a Hopeless Romantic**
",29,dallas,single,average,♒ aquarius,,,,,
http://dallas.craigslist.org/ndf/msr/5434934116.html,Looking for mommy - m4w,"
Young, inexperienced son looking for a loving mom to have some fun with. I'm not looking to be spoiled or anything like that. I just like the taboo aspect of it. I don't care about your race, age, or body type. As long as i can call you my mommy and you call me your son. I'd like to make this happen soon so email me if you're interested.
",18,dallas,,,,,,,,
http://dallas.craigslist.org/ftw/msr/5434943839.html,Seeking a WF to chat with on Kik - m4w,"
I am looking for a WF 30+ to chat with on Kik. I am looking for some conversation. I am open to chatting about anything. If there is a Woman interested in talking and is open minded please chat me on Kik at Garys44136. I am an open minded 43 MWM. I would like to possibly make some new friends.
",,dallas,,,,,,,,
http://dallas.craigslist.org/dal/msr/5417564774.html,Seeking long term relationship + possible marriage - m4w,"
I am seeking a woman living in or near the North Dallas areas who would be interested in getting involved with an easygoing, respectful and intelligent man. Its a great feeling having a true love to share life together as that is one of the best things a man and woman can have between each other. I am also an affectionate person so I do enjoy cuddling, hugs, holding hands, and all the other affectionate things that can be expressed between a man and a woman.

I am enthusiastic about starting a relationship! I want to invest *time* and *effort* into this and I am seeking a woman who feels the same way. No weak or flaky relationships as I want a strong and loving one. Being *considerate* and having *open communication* with each other is VERY important to me as true companions would be this way to each other. Starting out as friends first sets the foundation of any relationship but ideally love will take it beyond just a casual friendship.

You will not get any scams, games, or anything crazy from me and I would expect the same from you. If you like what you have read about me and seek most or all of the same things that I do, let me know. Lets get to know each other and see where things go for us.
",44,dallas,separated,,,,,rarely,,
http://dallas.craigslist.org/dal/msr/5405301686.html,*****Executive Looking for a Little Friend**** - m4w,"
Hey you sexy hot little honey who needs a real good friend! ""Here I Am"" My last little friend and I were buddys for two years... It Was Great! She has moved and I'm looking for a new friend!

I am a Corporate Professional and a gentleman, 6'2"" Blue/Brown, engaging and handsome, tan, athletic, no drugs, I smoke and I drink only now and then and with you if you like!

You are hot, pretty, classy and sweet and might need a little bit of help once in a while. No drama, strings or committments required. I am discreet and want the same from you. Come find your new friend... 



",44,dallas,,,,,,,,
http://dallas.craigslist.org/dal/msr/5434737640.html,Divorced Bi-sexual Male Looking for LTR - m4m - m4w - m4t -m4mw,"
33 to bi-sexual male looking for a serious relationship. I am currently going through a divorce and recovering from depression. I am looking for a loving person(s) to spend time with and possibly form a long term relationship.

Me: 33, white, 5'11"", about 200lbs (but carried well), shaved head, long goatee and blue eyes. I don't drink alcohol, but I do smoke cigarettes and Mary.

You: race is not an issue, caring, gotta like to cuddle, 420 friendly (you don't have to smoke but at least be able to put up with me smoking), able to take care of yourself and caring. Yeah I know that last one was said twice, but hey, I'm a sensitive type of person. If you are in shape and are willing to help me get in shape as well, big plus.

Ladies: be willing to possibly use a strap-on on me.

Guys: be a top, big tools is big plus.

Transsexuals: be a passable top and also big tool helps too.

Couples: just read above.

I am hoping I hear from someone out there. Send a pic and I'll send one back.
",33,dallas,separated,average,,,,,,
http://dallas.craigslist.org/dal/msr/5419445417.html,Fun Couple seeking sexy female - mw4w,"
40/m and 32/f, we are looking for open minded white/ hispanic female who would like to join us for a few drinks and possibly much more if we all hit it off. We are fun to be around, drug/disease free and we expect the same. Other couples, men, escorts, etc. please don't bother as we will delete your emails. We are just looking for another woman and that's it (please be at least 27). Only seroius inquires, no-strings attached! So if you feel adventurous feel free to email us with a little about you and pictures attached please and we will do the same. We look forward to having fun with you! PLease put in subject line, GO COWBOYS to vertify not spam thanks and have good day.
",37,dallas,,,,,,,,
http://dallas.craigslist.org/dal/msr/5420138532.html,Asian looking for BF - t4m,"
Im looking for a BF. Anyone in here? Havent had s luck in the past postings. So im posting again. Send face pic and lets start from there.
",45,dallas,,,,,,,,
http://dallas.craigslist.org/ndf/msr/5409894135.html,"Ironically, just being as honest as possible... - m4w","
OK, here it is...I am married and, surprisingly, fairly happily married. I am not wanting anyone to get hurt or to change my marital circumstances. I know, obviously, the future can not be predicted but I would like to take every precaution necessary to ensure the safety and security of all who may be directly or indirectly involved.

I am white, attractive, fit, athletic and muscular. I work out 5-6 mornings per week and I was a college athlete. I shave my head and, currently, wear a goatee. I have dark brown eyes, full lips and straight white teeth. 

I am well-groomed, intelligent, quick-witted with a good sense of humor. I am NOT perfect. I am seeking a woman who is intelligent, level-headed, funny, quick-witted and above average from an overall physical perspective. You do NOT have to be perfect, but I would like it if you strive to do the best with what you have been given...because I do. I do not care if you are married or single as long as there is not too much drama associated with your life.

Although hot, passionate sex is what is missing in my marriage that is NOT the only thing I seek. I would like to be able to communicate (e-mail is easiest for me, normally, sometimes phone) on a regular basis and share...personal, work, whatever.

Age is not a big deal to me because we all carry our age, physical and otherwise, differently. A general range might be 35-50, but it also depends upon your attitudes. If you are under 35 and are, genuinely, attracted to older men that would be fine. If you are older than 50 but look younger and have a youthful, positive attitude that would be fine as well.

I am not sure how it is for the women who run ads on CL but, for men, it is EXTREMELY difficult to find a woman with the features stated above.

In any case, if you think I might be someone who can add something to your life AND you think you are the kind of woman I am seeking I would love to hear from you.

Take care.
",,dallas,married,athletic,,,,,,
http://dallas.craigslist.org/ndf/msr/5434503905.html,You're Not a Slut but You Need More at Times - m4w,"
Doesn't necessarily mean sex. We all have the need to sometimes be touched, held, kissed, flirted with and talked to like we are special. 

I'm a late 40's professional MWM in a roommate type marriage without passion or intimacy. If you are in a similar situation or can relate, then perhaps we could be good for one another. Not looking to change your situation, just providing an discrete outlet.

Ideally I would love to find just one woman for an on going relationship. 
",,dallas,,,,,,,,
http://dallas.craigslist.org/dal/msr/5434442771.html,YOU SHOULD GO LAY DOWN AND CALL ME - m4w,"
WOMEN ONLY
Attractive well spoken white male with a great imagination and vocabulary that can paint a picture. I am interested in speaking to. 
214 WOMEN 212 ONLY 9950 PLEASE

Ok now where was I. Oh yeah. 
Go Lay down and get comfortable with your favorite toy, vibrator, lube or be all natural with your fingers and naturally wet and ready to be fucked pussy. When your ready to listen to me stroke my lubed up, rock hard, swollen and throbbing cock just message me that you're ready and tell me that you would like to voice chat on the phone or video chat with face time. I wanna hear you moan and make you cum hard by sharing stories or describing how I would fuck you or just talking really nasty. I will make sure you get a picture of the mess I make when we cum. Please contact me ASAP because I am soooo ready to cum with you listening or watching. 
WOMEN ONLY
",,dallas,,,,,,,,
http://dallas.craigslist.org/ndf/msr/5434413678.html,Unhappily married male seeks married woman in similar situation - m4w,"
I am a 43 white male stuck in an unhappy marriage and I would like to talk with a woman in a similar situation. I would like possibly find a NSA FWB type of thing. Someone to talk with when we need to and possibly meet. I would like to form a friendship first and the benefits later. 

If there is anyone interested please reply and tell me about yourself. If you have any questions for me please feel free to ask. I am for real so please you be also.

Please put ""Friend"" in Subject line when you reply.

Can reply to me through here or can chat me on Kik at Garys44136.

You can also text me at 

8 One 7
6 Three 1
0 Seven 6 Eight
",43,dallas,,,,,,,,
http://dallas.craigslist.org/ftw/msr/5405191009.html,Looking for a WF to chat with on Kik or Txt - m4w,"
I am a 43 MWM and I would like to find a WF to talk with on Kik. I am looking for someone that would like to chat about anything I am very open minded. IF there is a Woman on here that would like to talk on either please send me a msg on Kik at Garys44136, and I will get back with you asap. I am looking for someone to talk with and possibly make new friends.

You can also text me at 

8 One 7
6 Three 1
0 Seven 6 Eight
",43,dallas,,,,,,,,
http://dallas.craigslist.org/ftw/msr/5406881708.html,Looking for a Discreet Friend - m4w,"
I am a MWM and I am not getting what I need at home. I would like to find a Woman that would be in the same type of situation. I would like to find someone to talk with and occasionally meet with either to talk or more. I am a 43 wm. If there are any Women in the same type of situation please reply and lets see if there is any connection. I am for real and please you be also.

Please put ""Discreet Friend"" in subject line to hopefully weed out some of the spam and fakes.

Can reply to me through here or can Chat me on Kik at Garys44136.

You can also text me at 

8 One 7
6 Three 1
0 Seven 6 Eight
",43,dallas,,,,,,,,
http://dallas.craigslist.org/dal/msr/5406506651.html,Looking for right man black only - t4m,"
I want to have a ltr with a black man but i want someone with a very large dick 10"" and bigger fat to let me be ur fuck buddy on weekends i only date black men so please do not waste my time i want only u to breed me i have learn to keep cum inside me and i want urs i am a Latina bbw crossdresser u must love big girls
",45,dallas,single,curvy,,,,,,
http://dallas.craigslist.org/dal/msr/5424139966.html,Looking for marriage? Need a green card? - m4m,"
Just to start off, just wanted to clarify that this is NOT an ad for a sham marriage; I'm looking for something genuine and legal. Also, I'm looking for someone that lives in the Metroplex; I'm not looking for anything long-distance.

I've just come to a point in my life where I'm ready for a serious relationship that can potentially include marriage and children in the future. Given that I'm also an immigrant that attained my citizenship a few years back, I couldn't imagine a better gift for my significant other than helping him attain his own piece of the American dream. I'm serious and I'd rather not limit myself, so I'm not listing any attributes that would automatically disqualify you. Send me pictures (regular, clothed) and some info about yourself (maybe a number, if you feel comfortable) and I'll do the same and we'll begin to get to know each other that way. I'm looking to meet in person soon, so please be prepared for that. Thank you for taking the time to read my ad and good luck on your search.
",,dallas,,,,,,,,
http://dallas.craigslist.org/dal/msr/5434193740.html,Discrete Straight Black Male Looking - m4t,"
Straight and looking for something new maybe on-going. 

Has to be discrete. I am 30 & Will travel to you. I do have pics, but "" k-i-k"" heartless4444 

You can send me a message if you want a pic that way.

I am still new at this, and not sure if want something long term but looking for someone to get to know and go from there.
",30,dallas,,athletic,,,,,,
http://dallas.craigslist.org/ftw/msr/5423650852.html,Are You Ticklish? - m4w,"
I am a man that simply knows what his interests and passions are. I am intelligent, a sense of humor, and stable. I happen to have an admiration for women's feet, the arch, length of toes and the shape. I also enjoy tickling and all it entails. I enjoy the shivers, goosebumps, giggles, and laughs. It can be platonic fun or sensual excitement. I am in search of that special woman out there that is open to the same or curious. I welcome you to share this world with me and olen your eyes to something new.

Be honest with yourself as in if emotional, mental, or psychological issues are a current problem then we more then likely are not going to work out. If you have been divorced recently, or perhaps not, and may be unsure of wanting to really get to know someone new then please find the next ad as I rather not be your test subject. 

Just drop me a message and change the subject to your fav fruit.
",43,dallas,,average,,,,,,
http://dallas.craigslist.org/dal/msr/5411743820.html,Daytime Funtime - Affectionate and Sensual - m4w,"
How to entice you to invite me over for some Adult Funtime????

Wish I knew the answer to that. I miss have a sensual, erotic lady that
I can cum visit on a regular basis. I am open to a onetime thing also.

I can assure you of Your pleasure and enjoyment. I am very oral and
very talented at such. I do not care about your age (over 21), your
ethnicity/race, or your status (I am very discreet)

Please reply and tell me what you are into, share some pictures and
let me know where you are located and times/days you are available.




",56,dallas,,average,,,,,,
http://dallas.craigslist.org/ndf/msr/5412256476.html,Looking for LTR or FRIENDS/FB/FWB M4M - m4m,"
Hello All, 

Asian guy here. Thirty five years old. One thirty eight. Nice guy. Respectful. Fun. Friendly. Non smoker. Non drinker. Drug free. Std free. Hiv neg. Very clean and healthy guy here. I love out door activities, but unfortunately we can't do much around this time of the year! I love musium, road trip, good movies, dine out, concert, or just laying on the couch watch tv...

Sexually, i'm a bottom, i love kissing, caressing, cuddling, sucking, lot of touching...

If you: CAN HOST ( because I can't), 
If you are a top (between the age of 25-45) 
high and weight proportionate, non smoker, hiv neg, std free,
and interest please hmu. Please skip my post if you are NOT SERIOUS! please don't waste my time! If you respond to my post please tell me a little about yourself and location (where you live) in your first email to get my attention. I'm not into too young or too old. Sorry, just my preference.

Please put ""LTR, FRIENDS, FB OR FWB on the subject line. Im NOT going to reply to emails WITHOUT STATS or YOUR LOCATION. PLEASE BE SERIOUS!

If you still reading this ad please feel free to respond.

Thanks for reading my post!

Have A Nice Day! Cheers!:)


P.S. Eventually we'll exchange face pic and phone number. If you CAN'T exchange face pictures or talk on the phone for any reason, please, DO NOT CONTACT ME. 

And for those who are not serious about meeting or can't meet up in person please move on to the next posts. And also for those who don't have a life please get one and LEAVE ME ALONE! Thanks again!


",35,dallas,single,average,,,,,,
http://dallas.craigslist.org/mdf/msr/5429616976.html,Cuddle and make out in my hotel room - m4w,"
39 year old guy here in town on business. I am feeling lonely tonight and would love to have a lady come over who just wants to cuddle up and watch a movie or play a game or have some drinks and hang out. Making out and kissing would be great, and it could lead to more, but that's neither assumed or expected. This is a pic of me, taken very recently. I am fun, fit, educated and respectful, just looking for company tonight to cuddle n make out!!

xoxo
",36,dallas,,hwp,,,,,,
http://dallas.craigslist.org/ftw/msr/5406882745.html,Looking for a WF to chat with on Kik - m4w,"
I am a 43 MWM and I would like to find a WF to talk with on Kik. I am looking for someone that would like to chat about anything I am very open minded. IF there is a Woman on here that would like to talk on either please send me a msg on Kik at Garys44136, and I will get back with you asap. I am looking for someone to talk with and possibly make new friends.
",43,dallas,,,,,,,,
http://dallas.craigslist.org/ndf/msr/5433604098.html,I want to give you a massage in the shower - m4w,"
I want to give you a soapy rub in the shower

Do you need a tryst during the day or maybe late evening? Me too.

Would you like someone to rub you from head to tow in the shower? 
I am hoping to find a lady who will let me shower with her, cover her with soap and rub her from head to toe. No reciprocal touching is necessary but that is up to you entirely. *YOU* are the center of attention.

Seriously, I just love to gently, sensually, and teasingly clean a woman's body from head to toe. Think of it like a standing massage in the shower. I respect your limits. 

I'm 46. white. average build. White. Professional and Educated. I don't have a rock body but I'm not bad in parts either. They say I have a nice butt. I cleanup well. Willing, of course, to meet and get comfortable or chat on kik. If you aren't comfortable, then no problem, no pressure. You might feel weird answering an ad and I assure you I feel weird placing one.

I am available some days this upcoming week.

It can't hurt to chat. Give a me a shout
",46,dallas,,average,,,,,,
http://dallas.craigslist.org/ndf/msr/5433598488.html,phone sex - m4w,"
I am an attractive, white, fit, married man seeking a sexy, attractive woman to play with on the phone. I have pics to share and I am open to more than phone play. 

Talk to me...
",,dallas,,,,,,,,
http://dallas.craigslist.org/ftw/msr/5433655821.html,Any Woman for Long Term or Dating? - m4t,"
Hey there. I am a very attractive twenty six year old male looking for a full time woman to date and get to know. I am a little picky but that is because I want to find a long term partner. Age and race doesn't really matter to me although I am looking for someone ideally between 18-35 and in decent shape. I want someone who identifies as a woman and is attractive, intelligent, and goal driven. As for me, I am six feet tall, in shape, outgoing, artistic, fun, sweet, sarcastic, witty, and pretty easy on the eyes. I promise you wont be disappointed. I am also a top/verse if that matters. Please send some clear face and body pics for my attention and also include some information about yourself. I will gladly send back photos :)
",26,dallas,single,athletic,,,,,,
